accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
7.923613580760558925e-03,-9.972914537781688571e-01,-9.799971331914926864e+00
2.143178457785820893e-03,-1.003370819258191382e+00,-9.795785764665369655e+00
-1.467718627121779827e-02,-1.002133602215190100e+00,-9.800033328436954960e+00
-3.911252319631054741e-03,-1.003110148062330120e+00,-9.793260564207802332e+00
2.461759111713624458e-03,-9.977114728937754862e-01,-9.801292548039059582e+00
-6.582209072002968148e-03,-9.979255167881537769e-01,-9.794686282864949689e+00
3.234530938439623537e-03,-1.001067128756401914e+00,-9.799741986141029315e+00
4.572176085421909841e-03,-9.966129361303558420e-01,-9.797219910066640836e+00
1.990285102847646689e-03,-9.932964150102395751e-01,-9.793587190641156681e+00
-4.305717346157900659e-03,-9.919141256946077956e-01,-9.804995194902808464e+00
-9.520641692410878459e-03,-1.001725567784159665e+00,-9.789162529725192741e+00
3.220749448417392375e-03,-1.001228702966409090e+00,-9.799780720809433632e+00
1.063195160311906830e-03,-9.953676190148446068e-01,-9.798238099978068050e+00
-2.525175589597144707e-03,-1.001981445670329762e+00,-9.790905078431196173e+00
1.051273839262084966e-02,-9.982067172402515620e-01,-9.795529825445509431e+00
-3.202768478098271410e-03,-1.002153847592301306e+00,-9.796374163799850265e+00
-9.684848171810417697e-03,-1.008419510594577018e+00,-9.799369928839928079e+00
5.641487867101269843e-03,-1.011873160377159131e+00,-9.784404487970308040e+00
1.211350408901126210e-03,-1.002331625599187870e+00,-9.809757430200173545e+00
-1.886763801016971571e-03,-9.997152380907857738e-01,-9.800577431166198394e+00
3.156371127586795992e-03,-9.956425032621175619e-01,-9.803901803232273338e+00
-6.009284513169417703e-03,-9.950928581377065374e-01,-9.798721051121805914e+00
8.325813880556027016e-03,-9.930146084156190600e-01,-9.803567474894633094e+00
1.013981706001413144e-02,-1.005771169341630689e+00,-9.793508461512210772e+00
2.474290547252156434e-03,-9.909981148203298451e-01,-9.794272748977554954e+00
-2.980203518064747197e-03,-1.003485475520243364e+00,-9.787309187492626350e+00
-2.482574407518864119e-03,-1.000760600157674318e+00,-9.792689238192892276e+00
-3.901212174326265918e-04,-1.001273589403322006e+00,-9.797239836485429620e+00
-6.109859270202881373e-03,-9.941750585956494746e-01,-9.791905734554777752e+00
4.268690600189921857e-04,-9.975528791215521052e-01,-9.794979058078769896e+00
7.033354464361502717e-03,-1.000419569468715908e+00,-9.792922631230647212e+00
-7.920673526715819651e-04,-9.938823173382276277e-01,-9.800009282691112489e+00
-1.300075914252092580e-03,-9.948088676183955981e-01,-9.798787822340058185e+00
-6.438115077646996910e-05,-9.992979759691255071e-01,-9.794286232830220484e+00
-1.526484384689499429e-04,-1.001746812694888300e+00,-9.804373878601628789e+00
2.702366787191763046e-03,-1.003242022309042136e+00,-9.792956592406341088e+00
-1.840327841466637363e-03,-9.964883006811305899e-01,-9.805368300396869685e+00
1.677358821204148190e-03,-1.001431512270328783e+00,-9.795137406739327091e+00
-9.053776586931060535e-03,-9.965224184680774311e-01,-9.800059512509161408e+00
-1.360055412197568600e-03,-9.927152975364228471e-01,-9.798984954790716628e+00
-7.337406354508417723e-03,-9.940711154511253644e-01,-9.788493693386428163e+00
-4.947909801677909504e-04,-9.933599345087271715e-01,-9.788902591595880054e+00
5.080492735648598282e-03,-1.004342442758385356e+00,-9.788056331694635404e+00
-1.506844727122657289e-02,-1.002927752666199712e+00,-9.798048251441977996e+00
-1.270493705886394835e-03,-1.003233603283869346e+00,-9.804453411773341287e+00
-1.359151379130393682e-02,-9.920365833668741695e-01,-9.790953045527963639e+00
6.545817560449477407e-03,-9.935762467134650056e-01,-9.791105563772621423e+00
3.344430101259204813e-03,-1.003472501429305774e+00,-9.791641155693525889e+00
-3.433991730657862725e-03,-9.981416010793120464e-01,-9.793690906109723926e+00
-6.662452265433247561e-03,-9.913446206912055469e-01,-9.799665077884608166e+00
6.599077116354592695e-03,-9.969823892399939380e-01,-9.792438916255362003e+00
-4.104096290965550918e-03,-9.986106073687459617e-01,-9.795881307580756925e+00
-4.730998810185913298e-03,-1.000346514720095392e+00,-9.797790355287977704e+00
5.340375518110640832e-03,-9.969726854133600380e-01,-9.793428706110038462e+00
2.461090708910401281e-03,-9.955967489360887379e-01,-9.795825419161124259e+00
1.112513118981626071e-03,-9.995615403282700484e-01,-9.791887716790798279e+00
9.008105857401728367e-03,-1.009060187628609828e+00,-9.795793761854596937e+00
9.111704322500712317e-04,-9.899401421286305736e-01,-9.789882075257876792e+00
-5.540745583073201398e-03,-9.987157493352921689e-01,-9.792318608030882388e+00
-3.070050085518834151e-03,-9.993384508758897944e-01,-9.799381887439160721e+00
2.315275926769375537e-03,-1.002022655431483722e+00,-9.798224721293433248e+00
-8.461665938662335084e-05,-9.977259424643853958e-01,-9.790030890348029757e+00
-6.917106565326300652e-03,-9.985849862450031367e-01,-9.789211567274636039e+00
-3.095235811199898920e-03,-1.008956156882202304e+00,-9.794119774599559847e+00
-3.491009905726039086e-03,-9.994471016573220901e-01,-9.793288791902869050e+00
-5.813156918322182499e-05,-9.987576178580337416e-01,-9.797987187463755632e+00
-1.760872914995130576e-03,-1.000114803571738431e+00,-9.802760199444389144e+00
-4.602769017982162245e-03,-9.990262318684476339e-01,-9.792826388044138852e+00
4.992794306182684293e-03,-9.977843813712143906e-01,-9.789800752560925190e+00
-1.814500299354640392e-03,-1.006811677685667039e+00,-9.789187534335450636e+00
-1.565711525526031992e-03,-1.000642698331744684e+00,-9.793626191722397678e+00
4.562771339729006399e-03,-1.005751366628219179e+00,-9.803177410446567208e+00
1.712073317139329491e-04,-9.989261827192340570e-01,-9.794698375250186828e+00
-2.059450363259032171e-04,-1.004291147482079261e+00,-9.798264280321117070e+00
4.935746769924251494e-03,-1.001662100439942416e+00,-9.793336257891031238e+00
2.522715549265640376e-03,-9.969721037670300490e-01,-9.793325924681456129e+00
-4.546512413906775990e-03,-1.008435665717710483e+00,-9.797959693379828749e+00
9.709616332808030173e-04,-9.960245577707592668e-01,-9.792319452981258721e+00
-2.166811882691356030e-03,-1.000370137595503417e+00,-9.782031581922794317e+00
-5.577620252795826954e-03,-9.940781793866344529e-01,-9.800457174842163610e+00
-4.310121372305289120e-03,-1.003507808106137933e+00,-9.806065274959152589e+00
2.443453934181274816e-03,-9.998046865684860895e-01,-9.792051142289841081e+00
-8.179572364666690696e-04,-9.951281945886910618e-01,-9.797514019810716235e+00
-3.175699137233173753e-03,-9.964106359512143740e-01,-9.794801248703871366e+00
1.934109051167671707e-03,-1.009101958532778065e+00,-9.798531766006838950e+00
-1.198640199325972831e-04,-1.007134337661803603e+00,-9.800457030376323431e+00
7.503165958821342643e-03,-9.975167862934167795e-01,-9.791918127579807063e+00
3.164013042737620109e-03,-1.004243040675340648e+00,-9.791614200773082644e+00
-1.696442295751812409e-03,-9.999646526569848648e-01,-9.796208783125095465e+00
4.522441115492108156e-04,-1.008589880110374759e+00,-9.783713535381638238e+00
6.348324752217957868e-03,-1.002311450734116649e+00,-9.801313754715192061e+00
1.748465809587329079e-03,-1.001381046196901714e+00,-9.790947080094980493e+00
9.587245447173610088e-03,-9.957056672236901385e-01,-9.788666994138853994e+00
1.433734366988106826e-05,-1.002930163171623867e+00,-9.794113210284551840e+00
-9.017650907875958757e-03,-9.983076277887460437e-01,-9.796806054305950084e+00
-5.353745689332779258e-03,-9.999657791372033033e-01,-9.794387787938239498e+00
2.780926401666232364e-03,-9.889168100830378894e-01,-9.790332460129825165e+00
3.611921706261120475e-03,-1.005711286463048637e+00,-9.796630705836852471e+00
-5.915176512804005277e-03,-9.989654220436907650e-01,-9.783774588629162494e+00
-2.080223708287801208e-03,-1.003822202957447951e+00,-9.789494581628055414e+00
-3.531912079158792701e-03,-9.988827253875225409e-01,-9.800070008372347985e+00
3.409711675489018618e-03,-9.980647238682748279e-01,-9.792846686287662195e+00
7.633311970302908596e-03,-9.978232053559726866e-01,-9.792059512445247194e+00
4.706306365341979270e-03,-1.007458636194234813e+00,-9.793086683497405076e+00
-2.213781458313517948e-03,-1.000915992513990993e+00,-9.796037983434443319e+00
4.619224213718459171e-04,-9.918706852404277630e-01,-9.799446656190538008e+00
-5.838347780744513119e-03,-1.010426097545583213e+00,-9.785336846339985684e+00
-5.293319243027973936e-03,-1.001013410186937902e+00,-9.803465119708052455e+00
-3.747853775511375270e-04,-9.959218640898954700e-01,-9.792995848908741863e+00
-5.177448984279018826e-03,-9.985853265503963350e-01,-9.787201364339477294e+00
1.122400008714196859e-02,-9.948181696837490318e-01,-9.794658135348766947e+00
-6.779780897024360181e-03,-9.962341280416580069e-01,-9.801639817218468664e+00
4.674207444585160400e-05,-9.985916377268714283e-01,-9.792748363763447372e+00
-3.047740926738785601e-04,-9.943392321226989239e-01,-9.795068211164396743e+00
-1.882539832641994763e-03,-9.992034473514311843e-01,-9.795682966601061636e+00
-6.949147366333584264e-03,-1.003823009967172997e+00,-9.801021802599315436e+00
-4.945285041211007482e-03,-9.931022676941205773e-01,-9.794257007175458440e+00
3.123603938575962580e-03,-1.008260057842769619e+00,-9.798963864982630056e+00
-4.759435758406148874e-03,-9.929411307661423214e-01,-9.793396352424668549e+00
-3.017970236018597489e-03,-9.971677680016859391e-01,-9.797458289686659327e+00
-3.110407928034881076e-03,-9.948193962956149994e-01,-9.797836084241888344e+00
-1.992354451147503903e-03,-9.985254391834614829e-01,-9.799623294346160307e+00
-1.413918866217614033e-03,-9.938109076000781750e-01,-9.796680119134050457e+00
-1.411811262919236850e-04,-1.003077811642295591e+00,-9.793754912185589134e+00
3.471684942797888425e-03,1.508713378109783352e-03,-9.793599895332667060e+00
-2.949198518816175882e-03,-6.036578907543068383e-03,-1.079872783982249906e+01
2.273457157332876757e-03,3.817289779441668512e-03,-1.079283095784138702e+01
7.571270988005889511e-03,-4.739580762002481261e-03,-1.079762878496478251e+01
4.543496690707889488e-03,4.407911195958271779e-03,-1.079088218169969160e+01
-3.996802408271708362e-05,4.188018798809304243e-03,-1.079710211263517650e+01
4.222724246232497682e-03,-4.670287642131887122e-03,-1.079882231992931274e+01
8.683835195337044274e-03,4.347643315741752182e-03,-1.079710306201943304e+01
5.229415885026249614e-03,-3.327017818763249295e-03,-1.079428412091423262e+01
-2.588975448514111571e-03,-1.765975890095600014e-03,-1.079137244492940617e+01
4.536964744013792517e-03,-5.128998270916403091e-03,-1.080598103019848644e+01
1.111701108183640744e-03,1.290494327165765502e-03,-1.080245380764629992e+01
4.960773600876156909e-03,4.902096367215752482e-03,-1.080352095158461800e+01
3.085661469197380560e-03,2.640051505762608906e-03,-1.078720028012252996e+01
-4.776251407001790364e-03,3.237963847570764393e-03,-1.079750032595239873e+01
1.230356232850892371e-03,-2.917733229555489246e-03,-1.079939683045493304e+01
3.998453471593838536e-03,6.586029109055825323e-03,-1.079007857988224650e+01
1.972819580113369022e-03,1.218480073487548812e-03,-1.079820133476892430e+01
-1.932430863343893510e-03,-7.304340862101106309e-04,-1.079935427052619445e+01
1.011030212279741963e-02,6.130954454394504753e-03,-1.079541972486145163e+01
1.441583136056376205e-03,-3.362992862036647337e-03,-1.079765178599861741e+01
-2.025555834987719222e-03,3.523938971091003080e-03,-1.078983984559424059e+01
1.555714597016065633e-03,-4.109816596582368219e-03,-1.079456209691769075e+01
-6.372555930994131847e-03,8.335632524570735311e-04,-1.080161366707340420e+01
2.407748514386566247e-03,-6.746847585307803354e-03,-1.078557997310162442e+01
-8.750467972234663924e-03,2.935681894083774345e-03,-1.079976223236712940e+01
3.919759475392595172e-03,-9.084106839134409306e-03,-1.078952387211358577e+01
-2.564228524830583934e-04,4.957970787550150006e-03,-1.079287887426559855e+01
-6.601182834148415198e-04,6.576547192539836800e-03,-1.080794458788071033e+01
-8.431828472295559151e-03,-6.673519537562751409e-03,-1.078864920470491207e+01
2.414214895796836045e-03,2.822473634774659308e-03,-1.079087229716047069e+01
-1.542289291090528274e-03,1.226345823534407304e-05,-1.079258487706560032e+01
8.501897823662061095e-04,-5.753391697202131592e-04,-1.079856560844648250e+01
-4.890448401972697680e-03,5.642080078763230151e-03,-1.079742388218148363e+01
1.106519705691822938e-02,-3.821751662299192019e-03,-1.079897349933344408e+01
-2.548810922886027893e-03,-2.303090905831764890e-03,-1.079963338216530921e+01
-9.438335498921263415e-04,1.363098988757882081e-03,-1.080139772974722234e+01
-5.744180379494788664e-03,1.210658497035556162e-02,-1.078880103693836823e+01
7.139150030766068002e-03,-2.590159485962611596e-03,-1.079494258054602795e+01
2.524224482074241896e-03,-2.807012467634443110e-03,-1.079303525102416295e+01
6.432911765813692550e-04,-4.122477087110569885e-03,-1.078603643543101853e+01
1.813069573564800741e-03,-2.070392457937333779e-03,-1.079052217967129224e+01
5.301738235662004951e-03,-2.740841427051675210e-03,-1.079380633067759732e+01
-1.399247899759386952e-03,-7.881987037908724791e-03,-1.079631888464530576e+01
3.312218435626084704e-03,-5.967365963946689479e-04,-1.080514818788113907e+01
-1.296214168218763694e-04,-3.707856042249431210e-03,-1.078129444374241963e+01
3.634021545443651266e-04,-6.344026027143950287e-03,-1.079526928526044571e+01
3.174538386682357761e-03,1.415471060450975999e-03,-1.079727099223278408e+01
-1.549217296287055522e-03,4.487052990361012003e-03,-1.078939354783337023e+01
4.493924665146422151e-03,7.137631589223894686e-03,-1.079471689841775905e+01
2.212067591403165442e-03,-9.396447927335897137e-04,-1.078870984476611028e+01
-5.114785031824946489e-03,-6.026291473449398202e-03,-1.080052293000981045e+01
3.438670607142471289e-03,-4.885996611708296085e-03,-1.079620635751349944e+01
-1.257990951096935647e-03,-3.376307134556699816e-03,-1.078831597668791176e+01
7.657571090956268945e-04,-1.216549785887046341e-03,-1.079150321054702744e+01
6.961794518559742337e-03,4.169316978838542506e-03,-1.079596856543541072e+01
-1.155099525477255515e-02,5.530574061281020096e-03,-1.079419293224856524e+01
-5.391910625304568950e-04,7.614440255505348747e-03,-1.080294282307202991e+01
8.311543146406081065e-03,-1.162369405749263257e-02,-1.080037700678931323e+01
-7.125572488207529247e-03,7.640804192249400165e-04,-1.079201953435415540e+01
1.159562426521658753e-03,-1.009082145216950305e-02,-1.078907391295555485e+01
-4.944272300470469242e-03,-3.265465275094205609e-03,-1.080393013509008782e+01
-1.730313968553741800e-03,2.461799208611684217e-05,-1.080397397554210137e+01
1.310805981094256140e-03,2.910672045115642124e-03,-1.079326975476391226e+01
-5.348764013766610891e-03,2.089118119192487529e-03,-1.079818275740441180e+01
3.169063171070614013e-03,-8.430514215610857356e-03,-1.078857492750932856e+01
7.449113827473091178e-03,-1.005189366048676695e-03,-1.079203733934394549e+01
-6.987724673679750610e-05,3.301874726962349474e-03,-1.080467946813490343e+01
6.112110543147242919e-03,3.764398741734596016e-03,-1.079547314842335304e+01
6.581257922901624776e-04,3.214599113365835224e-03,-1.080374939133548828e+01
1.172758821663616143e-03,2.073105368577751219e-03,-1.079122880305881793e+01
-4.627605658197292589e-03,3.833014102768897598e-03,-1.079300324537392086e+01
-1.932365639962871232e-03,4.118779998210603081e-03,-1.079216397018555185e+01
-1.918009000294088788e-03,-2.234094808107962328e-03,-1.078851072258964905e+01
-4.321925183554103239e-03,-3.726459167061972003e-03,-1.078788154917949527e+01
2.720876186153143791e-03,2.825073092557056089e-04,-1.079213510925133335e+01
5.563578261891880808e-04,4.447433008179687598e-03,-1.079219339060818150e+01
1.078764976179852515e-03,-3.704773608618900683e-03,-1.079523409959000269e+01
-5.922208148492202028e-03,-1.186964415037886100e-04,-1.079652227395682651e+01
-8.980000192985672716e-03,-3.026890013519684466e-03,-1.079482473710632107e+01
-1.192114191007049131e-03,8.446328856543422470e-03,-1.079395867197822589e+01
3.666208151716132181e-04,7.471060115817806588e-03,-1.079729502088172133e+01
-4.503116472055241834e-03,-5.046762947759153919e-04,-1.079603372339621359e+01
6.480914514860326194e-03,-3.909078537036691017e-03,-1.079293724631165396e+01
-2.954802926853891676e-03,-1.031609740126776011e-02,-1.079625654452491013e+01
5.196038824872873394e-04,1.798962231206757819e-03,-1.079424036017434219e+01
5.515295108449269450e-03,-4.516834576865645158e-04,-1.078247474691554864e+01
2.936785483900138626e-04,1.825756663333046688e-03,-1.079437626572052977e+01
-1.091619869471071973e-02,-3.832880860795320321e-03,-1.078504751320511978e+01
-4.000619732809235565e-03,9.726583594328236382e-03,-1.078333800968053602e+01
3.109241942277110506e-03,-6.091374095291918547e-03,-1.079540649574948574e+01
7.081245647855877352e-03,-2.279848137258699749e-03,-1.078725088966638523e+01
-2.666909609455609537e-03,-5.335057016087079405e-03,-1.079250029810105715e+01
4.692915160990337141e-03,-1.959612270956167992e-03,-1.079442534204207149e+01
2.208613551001887675e-03,-4.441962940747340091e-03,-1.079359852394550856e+01
-2.378550441413284939e-03,5.059617077407041474e-03,-1.078988446202712304e+01
-7.348594981452102708e-03,-3.685719185307522101e-04,-1.078961568403623517e+01
3.259933234192089564e-04,-3.003237693901785930e-04,-1.079812801065868655e+01
-9.729669326802133566e-04,1.913642353071658836e-03,-1.079604210990282454e+01
6.832515542617405811e-03,2.622958192142161010e-03,-1.079265635302090587e+01
6.764383407171463761e-03,5.991366213404580171e-03,-1.080218206839162853e+01
8.177454499748066513e-03,1.324687471100032335e-02,-1.079995421448450266e+01
1.086676030892472786e-03,-5.857057665135393526e-03,-1.080034578228812059e+01
7.094085741958291655e-03,2.661203846002813816e-03,-1.079649090852685056e+01
2.697426469740586870e-03,-4.379136986711403175e-03,-1.079758199842633815e+01
1.592029399859428405e-04,-4.148379924035989867e-03,-1.078987883772022016e+01
8.815480821045286984e-04,3.104951815515255911e-03,-1.079501028453324452e+01
-9.526684721093083355e-03,-1.746414456965220173e-03,-1.079949344030866953e+01
9.751675397962579679e-05,-2.677690957269734766e-03,-1.079831263578870271e+01
-4.683203952867694836e-03,-4.555641422943106783e-03,-1.079602112588359297e+01
-4.952276208263039874e-03,-3.239093647236040985e-03,-1.079636897987358068e+01
1.092921849933168113e-02,-4.638841673253074269e-03,-1.079027426229137099e+01
4.380681829435052743e-03,-8.095328058317620423e-03,-1.078958872052923468e+01
-6.667472168895801667e-04,5.767476558293322710e-03,-1.079742634382040123e+01
-1.762786343430605479e-03,-3.011094143931798087e-03,-1.079211390817999394e+01
5.230661320903249884e-04,1.851780415327569347e-03,-1.079856525641755383e+01
2.086766540535991282e-03,7.184637263588602128e-03,-1.079807487111862052e+01
-2.479011146433524309e-03,-6.053282770010321237e-03,-1.080190228848209166e+01
-1.841392917740846498e-03,-8.690100201398916831e-05,-1.079521631901853063e+01
-1.038348758208543611e-03,5.884088660053391710e-04,-1.079012487974801715e+01
2.946111746025480496e-03,1.400368332260058454e-02,-1.078600667020552351e+01
2.716944323647275754e-04,8.229448752786319493e-07,-1.079947140449704435e+01
-4.580391445912553039e-03,8.611999928857727235e-04,-1.079308701826830230e+01
5.153346306480704152e-03,6.082953576101015301e-03,-1.080082962667963997e+01
7.103899756741661846e-03,2.080488208568483360e-03,-1.080090863412250002e+01
7.454252256369089773e-03,2.950124282093596895e-03,-1.080285535480689596e+01
-9.115006435957584852e-04,-5.741258657419816454e-03,-1.080050866572905832e+01
-4.424218521681315061e-03,-3.587994631749370864e-03,-1.079530770502152848e+01
-3.156167379647432936e-03,7.916308939147069512e-03,-1.078935848124639030e+01
-4.321260862634123366e-03,-2.845852385013561241e-03,-1.079589030044492581e+01
1.398473163119325893e-03,-2.040432783744598744e-03,-1.079914563583032283e+01
2.289602211421598501e-03,1.332905707980193465e-03,-1.079654915806872317e+01
5.866161421685328094e-03,3.021489354420938377e-03,-1.079662329575081081e+01
-3.195540272964170550e-03,-8.102489229638330098e-03,-1.079701557402961676e+01
6.128401061656630656e-03,-1.245790468382525348e-03,-1.079190628610009028e+01
-4.301211299016115784e-03,-4.547031718598647590e-03,-1.079375563404156324e+01
-2.640539335967642936e-03,-6.978256990034471460e-03,-1.079021415009732721e+01
7.593746582869093011e-04,-2.480711549315011040e-03,-1.080335708594471456e+01
1.099861439137517390e-02,-2.287933351830855923e-03,-1.079140638868494584e+01
-6.641292098437158627e-03,1.715877340138243726e-03,-1.079255911708145099e+01
-2.204050228633688466e-04,-1.891091005804036739e-04,-1.078497736572957066e+01
-5.094791662251420793e-03,-3.733255450407607038e-03,-1.079545986696791537e+01
-2.656404141867117676e-03,-6.374150165844225807e-03,-1.079644227080854257e+01
1.567008783042008130e-03,5.473795469031745783e-03,-1.080346315401394719e+01
-6.000867515265011871e-04,-3.911581893285615528e-03,-1.079770086509996041e+01
-1.195536225320020969e-03,-6.914781905010962057e-03,-1.079766639843480114e+01
5.239949340454840357e-03,1.791742101037837199e-03,-1.079251012669585386e+01
4.809808901141163912e-03,-1.345583233551435158e-02,-1.079504073064973824e+01
1.865900065331133062e-03,-1.754243990663317387e-03,-1.079704373609598278e+01
6.127947278030812690e-03,1.675221298824317679e-03,-1.079476683568757345e+01
8.785153563252061718e-03,-8.178775926391441964e-03,-1.079979935182952033e+01
-8.974952788633118895e-04,-2.800762607843251904e-03,-1.080320968006062543e+01
1.702516292034643702e-03,-1.036523528710360780e-03,-1.079698412579467259e+01
-1.189313401784726151e-03,4.637917117956246306e-04,-1.079761536763412799e+01
-2.168992620617288258e-03,-4.859193109701732440e-03,-1.078833268603912821e+01
1.801852863583795240e-03,5.557250087909051256e-03,-1.079928926232133080e+01
-2.351744787901826044e-03,1.566017640042864905e-03,-1.078975667830837715e+01
3.797591494186543151e-03,2.048548063029086586e-03,-1.080453230683601085e+01
-3.150071646982382546e-03,4.349200728156399874e-03,-1.079333698862673607e+01
-1.038988687562686711e-03,7.029888916547400238e-03,-1.079854179020162874e+01
-2.808500329427372766e-03,-1.653429112264219285e-03,-1.079626491190802717e+01
-6.319861308045705665e-03,2.013499758673326177e-03,-1.079376593025186004e+01
8.788288352719013721e-03,9.556816150534373257e-04,-1.079763770687390867e+01
-3.269423192561858420e-03,-1.832734516781567551e-03,-1.078777377935323933e+01
8.616014268022753261e-03,-6.613554040940286538e-03,-1.079391070457712409e+01
-3.472640162195015593e-03,5.912510227087193829e-03,-1.079137742783011333e+01
6.729341357923837065e-03,-6.435558471785418969e-03,-1.079625009009940229e+01
-8.114131000480880648e-04,1.017175701501462325e-03,-1.078492474226708886e+01
1.447393681212410859e-03,9.918540302011736795e-03,-1.078304051618611759e+01
-8.197762610074729381e-03,-5.161025809640275904e-04,-1.080093976709902392e+01
-1.246102042195028521e-02,3.665556719022393752e-04,-1.079309775601955756e+01
-1.341746625942511146e-03,6.731244732724740200e-03,-1.078953188934752561e+01
2.664707453376507877e-03,-3.733609817130763807e-04,-1.079492064847881672e+01
7.529063245903294590e-04,4.444350850114403909e-03,-1.079401319490423283e+01
-2.715476323215025253e-04,8.670676495209863775e-04,-1.078816524867157511e+01
-3.539633472967430774e-03,-5.255438564455309179e-03,-1.079037225845440240e+01
3.574501046538599690e-03,-1.789285894968019666e-03,-1.079079668252672164e+01
1.966005913296280019e-03,1.159017371465623052e-03,-1.079586934704785328e+01
-7.793477506847343653e-03,1.375329339911745023e-03,-1.078312816641963856e+01
-1.804420622988338590e-03,-1.364353758244717888e-03,-1.079999067896201836e+01
-3.117699506778706057e-03,1.832130859134274529e-03,-1.079763450124031010e+01
2.889241895796464642e-03,-4.478150676924447238e-03,-1.079738636710409594e+01
-7.773164232286708906e-03,-2.536783787307954861e-03,-1.079959491099858759e+01
-3.609232480779160819e-03,2.427544383017772242e-03,-1.079414956382570345e+01
-5.102156740982345846e-03,-8.742400955342628788e-03,-1.079328415344440018e+01
-8.119374485975709710e-04,6.401138304050752034e-04,-1.079682455789906470e+01
-3.054492688993092845e-03,2.070947346443858909e-03,-1.078334289629522935e+01
6.392496640020329385e-03,-3.336818405789048272e-04,-1.079262042093865581e+01
2.974502664236232819e-03,1.038290468703933871e-02,-1.079712044332542398e+01
-3.968651133113527268e-03,5.760415038630020690e-03,-1.080286527281850439e+01
6.952901512620126949e-03,-1.326490729324451790e-03,-1.079674332582950314e+01
-1.141629347378228521e-03,8.955215173491326217e-03,-1.080172509126307290e+01
5.980346853860410428e-03,9.698862852711659030e-03,-1.079879433274515321e+01
-4.941449978784910428e-03,-6.455469155316483770e-03,-1.080413655166436193e+01
-3.116490598038637355e-04,6.744028002728850134e-03,-1.078633005451784399e+01
4.131607695956412973e-03,-2.617436228095567068e-03,-1.079444743474817336e+01
-9.762374745227684128e-03,-6.125569848584151711e-03,-1.079562654100294772e+01
3.268008906710305993e-03,7.190453872688805197e-03,-1.079723077639640394e+01
7.282720242466190694e-03,-1.503012578921845597e-04,-1.079093918690862530e+01
4.006297326135333826e-03,-2.528429350908014458e-03,-1.080405293242375819e+01
-7.636796095988229033e-03,-2.132356209275460424e-03,-1.079746571772333397e+01
-1.221236871887356260e-02,-1.855522600565158876e-03,-1.080648244306761363e+01
-1.133876706728239323e-03,7.743619774668837955e-03,-1.079578072692005364e+01
3.102258265332094068e-03,-1.565467775838003941e-03,-1.078800397739986749e+01
-4.257319813728142020e-03,-7.694938494528136448e-03,-1.079429854988127069e+01
-3.555604318083356065e-04,-7.954591060263834293e-03,-1.078943321467362892e+01
3.024351518151240439e-03,5.415127100650598798e-04,-1.080455180048011243e+01
-7.224239032989517289e-04,5.168438936908925467e-03,-1.079160686316848938e+01
6.858499712004903492e-03,1.039646529438759516e-03,-1.079805498899620808e+01
-1.425509364878573253e-03,-1.248312888932973791e-02,-1.080037098169469623e+01
1.940198744679316658e-03,-1.112557837041762854e-03,-1.078845171787081192e+01
1.122931587017685084e-02,-5.321458662883541725e-03,-1.079349877227673815e+01
-3.456235088393767342e-03,-4.047724719573119021e-04,-1.078715470882886329e+01
-6.511934475817860411e-03,-3.203486603681890681e-03,-1.079844188345885136e+01
4.630668407708227532e-03,-1.209814897735773335e-03,-1.079845707841837843e+01
-4.630381698359020172e-03,6.588403469318979784e-04,-1.079465303334407977e+01
-6.003704219504793146e-03,-1.681677437873200284e-03,-1.079742889348522361e+01
-7.990494819234316348e-04,6.639768718507451338e-03,-1.078807668008505161e+01
2.983063671729686405e-03,-1.500718403128078289e-03,-1.079962315675878948e+01
2.368007476906479249e-03,-4.201271091090670075e-03,-1.079635366962362042e+01
-1.295852862746889019e-03,-2.253452071191147134e-03,-1.080102481709458395e+01
8.253034452746610405e-03,-1.255424426444770548e-03,-1.079833915040512338e+01
8.626523590513301976e-03,2.047303678262947860e-04,-1.079161778371997116e+01
4.784688776781960309e-04,-2.789999777618211180e-03,-1.079850932394774610e+01
3.015533423381228442e-03,3.407533187711436155e-03,-1.079363977497896876e+01
6.617904700507902527e-03,-3.715754365559471081e-03,-1.078528377493544710e+01
5.595768168576082877e-03,1.034351418815781566e-04,-1.079503565367460105e+01
5.682831438202348706e-03,7.070768960526167130e-03,-1.080187427765877217e+01
-7.972224954596144079e-04,3.887344596238596298e-03,-1.079233138213062482e+01
-1.416928139722702616e-03,4.468931653627986576e-03,-1.079156409564332719e+01
3.404721792297751154e-03,5.697627602286335635e-03,-1.080121492600137856e+01
-6.852812464515740769e-03,8.919731029805099548e-03,-1.080251221706610210e+01
1.307244831299912528e-03,-7.495221113573582658e-03,-1.079591488211679007e+01
3.153832836146857558e-03,4.820556766319749990e-03,-1.079909647976004194e+01
5.678621164363433470e-03,1.613224661422474207e-03,-1.078691068570589096e+01
-2.893968754675071151e-04,7.904915189483741403e-03,-1.079356940335989279e+01
-7.414141122044058847e-03,-1.376402810023957509e-03,-1.079759601528477297e+01
-1.890302209042742272e-03,-9.803857574961602657e-04,-1.078948406586181363e+01
-1.970894571265489718e-03,-1.182249435152674328e-03,-1.079797437570649521e+01
-1.181421274257636123e-03,7.019724847884990272e-03,-1.079553951645973164e+01
-1.367667799714713216e-03,5.175758748491214242e-03,-1.079340134521706673e+01
